RatingID,UserID,MovieID,Rating,Timestamp,Title,Year,Genres,Language,Country,TotalViews
307,SF_4960,3295,2.7,2024-08-14 04:32:50,Raining Stones,1993,Drama,French,Usa,49874
309,SF_959,2433,4.3,2023-12-26 04:32:50,"Civil Action, A",1998,Drama,German,Canada,24442
310,SF_2522,3090,1.6,2024-05-14 04:32:50,Matewan,1987,Drama,English,India,44111
311,SF_5964,2403,1.2,2024-09-05 04:32:50,First Blood,1982,Action,Spanish,Italy,25047
313,SF_4114,1726,2.2,2024-05-29 04:32:50,"Postman, The",1997,Drama,Spanish,Usa,84733
314,SF_1652,3009,2.4,2024-01-08 04:32:50,Portraits Chinois,1996,Drama,English,Usa,70548
315,SF_1419,2472,4.2,2024-01-01 04:32:50,Tough Guys,1986,Comedy,English,Italy,84796
316,SF_2775,1814,2.4,2024-12-06 04:32:50,"Price Above Rubies, A",1998,Drama,English,Canada,81515
318,SF_1518,352,1.7,2024-06-19 04:32:50,Crooklyn,1994,Comedy,French,Italy,45284
322,SF_3939,2976,1.3,2024-07-02 04:32:50,Bringing Out the Dead,1999,Drama,Italian,India,83962
323,SF_620,2750,3.2,2024-12-10 04:32:50,Radio Days,1987,Comedy| Drama,English,Italy,31083
324,SF_2059,1871,3.1,2024-12-06 04:32:50,"Friend of the Deceased, A",1997,Comedy| Drama,French,France,33229
325,SF_779,2642,4.7,2024-01-10 04:32:50,Superman III,1983,Action| Adventure| Sci-Fi,Spanish,Canada,3510
329,SF_3804,1246,4.9,2024-03-19 04:32:50,Dead Poets Society,1989,Drama,Italian,India,89427
330,SF_1311,2500,3.6,2024-11-27 04:32:50,Jawbreaker,1999,Comedy,French,Canada,84464
331,SF_4931,2337,2.4,2024-03-08 04:32:50,Velvet Goldmine,1998,Drama,Italian,Usa,92973
333,SF_5229,1683,4.0,2024-01-03 04:32:50,"Wings of the Dove, The",1997,Drama,English,Canada,88582
335,SF_1609,237,2.2,2024-04-10 04:32:50,Forget Paris,1995,Comedy| Romance,German,Uk,38472
336,SF_4599,888,5.0,2024-04-14 04:32:50,Land Before Time III: The Time of the Great Giving,1995,Animation| Children's,English,France,37253
337,SF_1450,2383,2.6,2024-11-09 04:32:50,Police Academy 6: City Under Siege,1989,Comedy,Italian,Uk,73764
338,SF_4489,3084,4.2,2024-05-10 04:32:50,Home Page,1999,Documentary,German,Italy,76941
339,SF_5215,3290,2.7,2023-12-13 04:32:50,Soft Toilet Seats,1999,Comedy,Italian,India,3295
340,SF_3611,609,3.6,2024-05-05 04:32:50,Homeward Bound II: Lost in San Francisco,1996,Adventure| Children's,French,Uk,46048
341,SF_3782,1059,4.3,2023-12-16 04:32:50,William Shakespeare's Romeo and Juliet,1996,Drama,French,Usa,88884
342,SF_952,1499,1.3,2024-05-21 04:32:50,Anaconda,1997,Action| Adventure| Thriller,French,India,27797
343,SF_3067,164,3.2,2024-03-21 04:32:50,Devil in a Blue Dress,1995,Crime| Film-Noir| Mystery| Thriller,Italian,France,29235
344,SF_2762,743,2.9,2024-02-17 04:32:50,Spy Hard,1996,Comedy,Italian,Usa,10264
345,SF_5981,3898,2.1,2024-03-02 04:32:50,Bait,2000,Action| Comedy,English,France,34975
346,SF_1308,129,1.3,2024-10-09 04:32:50,Pie in the Sky,1995,Comedy| Romance,English,India,28538
348,SF_5577,1046,2.0,2024-11-20 04:32:50,Beautiful Thing,1996,Drama,Spanish,Italy,58654
349,SF_4925,3411,1.1,2024-12-05 04:32:50,Babymother,1998,Drama,English,France,96253
351,SF_3883,1005,4.9,2023-12-30 04:32:50,D3: The Mighty Ducks,1996,Children's| Comedy,Italian,Usa,74397
352,SF_5139,3777,1.2,2024-01-06 04:32:50,Nekromantik,1987,Comedy| Horror,German,Usa,18094
353,SF_5879,1804,2.8,2024-09-24 04:32:50,"Newton Boys, The",1998,Crime| Drama,Spanish,India,21870
354,SF_4652,24,3.5,2024-11-08 04:32:50,Powder,1995,Drama,French,Usa,11556
355,SF_347,341,1.2,2024-08-16 04:32:50,Double Happiness,1994,Drama,Italian,Canada,34138
357,SF_5791,2039,3.1,2024-03-16 04:32:50,Cheetah,1989,Adventure| Children's,Spanish,India,47005
358,SF_2058,2771,3.1,2024-05-08 04:32:50,Brokedown Palace,1999,Drama,German,Canada,96411
359,SF_5145,1772,4.5,2024-10-31 04:32:50,Blues Brothers 2000,1998,Action| Comedy| Musical,French,Italy,23680
361,SF_2365,1853,3.6,2024-08-03 04:32:50,"Alan Smithee Film: Burn Hollywood Burn, An",1997,Comedy,French,India,4331
362,SF_2025,2970,3.8,2024-02-13 04:32:50,Fitzcarraldo,1982,Adventure| Drama,English,Usa,81857
363,SF_3382,2060,3.7,2024-04-05 04:32:50,BASEketball,1998,Comedy,English,Uk,3697
364,SF_2394,2343,1.6,2024-04-09 04:32:50,"Naked Man, The",1998,Drama,English,Uk,62063
366,SF_1593,542,1.7,2024-10-10 04:32:50,Son in Law,1993,Comedy,French,Italy,24534
367,SF_1137,319,5.0,2024-01-10 04:32:50,Shallow Grave,1994,Thriller,French,India,34330
368,SF_1844,1550,4.1,2024-10-21 04:32:50,Trial and Error,1997,Comedy| Romance,English,Italy,54861
370,SF_526,2472,2.0,2024-05-02 04:32:50,Tough Guys,1986,Comedy,English,Italy,84796
371,SF_2024,402,2.5,2024-10-16 04:32:50,Open Season,1996,Comedy,Italian,Uk,48120
372,SF_5662,1055,2.8,2024-04-01 04:32:50,Shadow Conspiracy,1997,Thriller,French,France,65173
374,SF_5093,1793,1.1,2024-07-02 04:32:50,Welcome to Woop-Woop,1997,Comedy,French,Italy,30577
375,SF_3952,2326,4.9,2023-12-21 04:32:50,Shattered Image,1998,Drama,French,France,13067
377,SF_3709,2404,2.4,2024-01-20 04:32:50,Rambo III,1988,Action| War,Italian,Uk,70036
378,SF_5055,3647,1.5,2024-01-10 04:32:50,Running Free,2000,Drama,English,France,17456
379,SF_2693,3131,3.3,2024-03-14 04:32:50,Broadway Damage,1997,Comedy,English,Usa,63735
380,SF_2115,1393,4.0,2024-08-03 04:32:50,Jerry Maguire,1996,Drama,English,Italy,25227
382,SF_5620,1336,4.0,2024-04-18 04:32:50,Body Parts,1991,Horror,Italian,Usa,96567
383,SF_3229,318,2.6,2023-12-24 04:32:50,"Shawshank Redemption, The",1994,Drama,French,France,35083
384,SF_1008,1353,1.2,2024-01-16 04:32:50,"Mirror Has Two Faces, The",1996,Comedy| Romance,English,Italy,19197
385,SF_635,378,2.3,2024-07-06 04:32:50,Speechless,1994,Comedy| Romance,Spanish,Italy,12950
386,SF_2164,1426,2.4,2024-04-10 04:32:50,Zeus and Roxanne,1997,Children's,Spanish,Canada,86042
388,SF_5191,1741,4.5,2023-12-14 04:32:50,"Midaq Alley (Callejón de los milagros, El)",1995,Drama,English,Usa,30659
389,SF_5051,887,2.1,2024-05-22 04:32:50,Talk of Angels,1998,Drama,German,Usa,9981
390,SF_3103,621,3.8,2024-06-27 04:32:50,My Favorite Season,1993,Drama,Italian,France,79401
391,SF_5094,3077,2.5,2024-03-13 04:32:50,42 Up,1998,Documentary,Spanish,Usa,26603
393,SF_4982,3393,4.3,2024-12-09 04:32:50,Date with an Angel,1987,Comedy| Fantasy,Italian,India,16449
394,SF_2922,690,1.6,2024-10-25 04:32:50,"Promise, The (Versprechen, Das)",1994,Romance,English,Italy,3022
395,SF_4324,2369,4.1,2024-05-14 04:32:50,Desperately Seeking Susan,1985,Comedy| Romance,Spanish,Canada,89203
396,SF_2479,2893,3.0,2024-09-16 04:32:50,Plunkett & MaCleane,1999,Action| Drama,German,Usa,50020
400,SF_5290,2052,4.6,2024-02-19 04:32:50,Hocus Pocus,1993,Children's| Comedy,Spanish,India,4381
401,SF_1213,552,3.3,2024-03-15 04:32:50,"Three Musketeers, The",1993,Action| Adventure| Comedy,Spanish,Uk,57074
402,SF_5304,1985,3.1,2024-01-29 04:32:50,Halloween 4: The Return of Michael Myers,1988,Horror,French,Italy,25823
403,SF_1873,875,1.1,2024-03-28 04:32:50,Nothing to Lose,1994,Drama,French,France,57794
405,SF_5775,479,1.1,2024-07-07 04:32:50,Judgment Night,1993,Action,German,France,84054
406,SF_4779,1722,3.1,2024-10-15 04:32:50,Tomorrow Never Dies,1997,Action| Romance| Thriller,English,Usa,28447
408,SF_569,3835,4.8,2024-05-24 04:32:50,"Crush, The",1993,Thriller,English,Italy,75460
410,SF_3826,2328,2.7,2024-10-28 04:32:50,Vampires,1998,Horror,English,France,30669
411,SF_875,2977,2.0,2024-06-12 04:32:50,Crazy in Alabama,1999,Comedy| Drama,Spanish,Uk,13726
412,SF_5042,2153,4.3,2024-11-10 04:32:50,"Avengers, The",1998,Action| Adventure,German,Canada,93377
413,SF_934,3615,1.1,2023-12-17 04:32:50,Dinosaur,2000,Animation| Children's,French,India,58869
414,SF_3400,1764,3.7,2024-11-24 04:32:50,Tainted,1998,Comedy| Thriller,German,India,19668
415,SF_5028,2236,1.8,2024-07-03 04:32:50,Simon Birch,1998,Drama,English,India,80141
416,SF_2057,232,1.8,2024-04-16 04:32:50,Eat Drink Man Woman,1994,Comedy| Drama,English,India,41470
417,SF_163,2816,4.7,2024-05-30 04:32:50,Iron Eagle II,1988,Action| War,German,Uk,3570
418,SF_732,3129,5.0,2024-11-30 04:32:50,Sweet and Lowdown,1999,Comedy| Drama,German,France,33653
419,SF_5683,2474,2.2,2024-04-08 04:32:50,"Color of Money, The",1986,Drama,German,Usa,56660
420,SF_3331,2659,3.8,2024-02-28 04:32:50,It Came from Hollywood,1982,Comedy| Documentary,English,Italy,33460
421,SF_863,1360,1.6,2024-01-03 04:32:50,Identification of a Woman (Identificazione di una donna),1982,Drama,German,Usa,74810
424,SF_2250,2477,1.3,2024-04-02 04:32:50,Firewalker,1986,Adventure,French,Uk,92743
425,SF_4085,1566,1.3,2024-04-06 04:32:50,Hercules,1997,Adventure| Animation| Children's| Comedy| Musical,English,Uk,68190
426,SF_2819,872,4.6,2024-02-02 04:32:50,Aiqing wansui,1994,Drama,German,France,73150
427,SF_5929,3256,1.5,2024-01-02 04:32:50,Patriot Games,1992,Action| Thriller,French,Uk,77884
428,SF_1109,1693,1.7,2024-08-21 04:32:50,Amistad,1997,Drama,English,Italy,5643
429,SF_759,3077,3.6,2024-11-17 04:32:50,42 Up,1998,Documentary,Spanish,Usa,26603
430,SF_1193,2472,1.7,2024-01-25 04:32:50,Tough Guys,1986,Comedy,English,Italy,84796
431,SF_723,725,3.8,2024-01-21 04:32:50,"Great White Hype, The",1996,Comedy,Spanish,Canada,56764
432,SF_3063,118,2.0,2024-04-19 04:32:50,If Lucy Fell,1996,Comedy| Romance,German,India,21108
433,SF_5401,2374,4.5,2024-06-06 04:32:50,Gung Ho,1986,Comedy| Drama,German,France,47965
434,SF_4899,47,2.3,2024-05-03 04:32:50,Seven (Se7en),1995,Crime| Thriller,Spanish,Italy,44918
435,SF_3227,802,3.8,2024-01-20 04:32:50,Phenomenon,1996,Drama,Italian,Italy,35752
439,SF_2973,2697,1.1,2024-07-13 04:32:50,My Son the Fanatic,1998,Comedy| Drama,Italian,France,49543
440,SF_5152,2282,4.8,2024-01-28 04:32:50,Pecker,1998,Comedy| Drama,Italian,Canada,86954
442,SF_249,1543,3.5,2024-08-05 04:32:50,"Designated Mourner, The",1997,Drama,English,Usa,23601
443,SF_2659,1917,4.4,2024-06-13 04:32:50,Armageddon,1998,Action| Adventure| Sci-Fi| Thriller,Spanish,Usa,92662
444,SF_5465,388,2.8,2024-06-02 04:32:50,Boys Life,1995,Drama,French,Italy,59875
446,SF_1587,2826,1.7,2024-03-04 04:32:50,"13th Warrior, The",1999,Action| Horror| Thriller,Spanish,India,81034
447,SF_310,2956,4.6,2024-05-16 04:32:50,Someone to Watch Over Me,1987,Action| Crime| Thriller,German,Uk,68455
449,SF_5631,5,3.5,2023-12-17 04:32:50,Father of the Bride Part II,1995,Comedy,German,India,61291
450,SF_825,3703,3.4,2024-11-29 04:32:50,Mad Max 2 (a.k.a. The Road Warrior),1981,Action| Sci-Fi,French,Canada,8888
451,SF_4183,2829,1.3,2024-04-09 04:32:50,"Muse, The",1999,Comedy| Drama,English,Usa,46905
452,SF_1456,133,1.7,2024-08-03 04:32:50,Nueba Yol,1995,Comedy| Drama,Italian,Canada,95234
453,SF_4860,211,1.5,2024-11-09 04:32:50,"Browning Version, The",1994,Drama,German,France,48307
455,SF_2021,2562,4.7,2024-11-10 04:32:50,Bandits,1997,Drama,English,India,10172
457,SF_5029,1916,2.8,2024-08-26 04:32:50,Buffalo 66,1998,Action| Comedy| Drama,Italian,Uk,40924
458,SF_1978,3894,1.3,2024-08-20 04:32:50,Solas,1999,Drama,English,India,6223
460,SF_994,1274,4.3,2024-12-01 04:32:50,Akira,1988,Adventure| Animation| Sci-Fi| Thriller,German,France,50823
461,SF_2115,1486,1.4,2024-09-18 04:32:50,"Quiet Room, The",1996,Drama,Spanish,India,4540
462,SF_4679,1872,2.6,2024-11-20 04:32:50,Go Now,1995,Drama,English,Canada,77147
465,SF_4475,2345,4.2,2024-10-07 04:32:50,Desert Bloom,1986,Drama,German,Uk,66690
466,SF_5643,1546,4.9,2024-05-20 04:32:50,Schizopolis,1996,Comedy,English,Uk,69390
468,SF_1621,3906,4.8,2024-09-04 04:32:50,Under Suspicion,2000,Crime,Italian,India,59226
470,SF_1714,2069,1.7,2024-12-03 04:32:50,"Trip to Bountiful, The",1985,Drama,English,France,82701
471,SF_3914,705,3.0,2024-02-21 04:32:50,Cosi,1996,Comedy,English,France,79152
472,SF_2848,801,2.9,2024-04-20 04:32:50,Harriet the Spy,1996,Children's| Comedy,German,Uk,99837
473,SF_4837,1515,2.2,2024-01-29 04:32:50,Volcano,1997,Drama,Spanish,Usa,41168
474,SF_5301,3511,3.1,2024-10-09 04:32:50,Ready to Rumble,2000,Comedy,French,Canada,21729
476,SF_2521,3226,3.8,2024-05-07 04:32:50,Hellhounds on My Trail,1999,Documentary,German,Uk,70353
477,SF_5104,169,3.3,2024-02-02 04:32:50,Free Willy 2: The Adventure Home,1995,Adventure| Children's| Drama,German,Usa,88892
478,SF_3630,3321,2.5,2024-06-13 04:32:50,"Waiting Game, The",2000,Comedy,German,Italy,18206
479,SF_644,1236,2.3,2024-03-27 04:32:50,Trust,1990,Comedy| Drama,Italian,France,77723
480,SF_3311,2314,4.5,2024-05-24 04:32:50,Beloved,1998,Drama,Italian,Canada,22641
483,SF_3351,2476,4.8,2024-07-16 04:32:50,Heartbreak Ridge,1986,Action| War,Italian,Usa,80189
484,SF_17,2500,2.9,2024-09-18 04:32:50,Jawbreaker,1999,Comedy,French,Canada,84464
485,SF_845,487,3.6,2024-09-17 04:32:50,Lightning Jack,1994,Comedy| Western,English,France,80307
486,SF_1152,3327,2.2,2024-05-20 04:32:50,Beyond the Mat,2000,Documentary,Spanish,Usa,93005
488,SF_870,2887,2.8,2024-07-12 04:32:50,Simon Sez,1999,Drama,English,Uk,24054
489,SF_2562,2836,1.6,2024-03-31 04:32:50,Outside Providence,1999,Comedy,Italian,India,45446
491,SF_4814,75,2.7,2024-09-27 04:32:50,Big Bully,1996,Comedy| Drama,German,Canada,72712
494,SF_1736,1656,1.4,2024-07-29 04:32:50,Swept from the Sea,1997,Romance,French,Usa,88551
495,SF_4943,1660,4.1,2024-06-25 04:32:50,Eve's Bayou,1997,Drama,Italian,Usa,51918
496,SF_3165,387,4.6,2024-11-30 04:32:50,"Low Down Dirty Shame, A",1994,Action| Comedy,German,Uk,99007
498,SF_297,1565,3.6,2024-12-04 04:32:50,Head Above Water,1996,Comedy| Thriller,Spanish,Canada,73948
499,SF_4236,2926,1.0,2024-05-10 04:32:50,Hairspray,1988,Comedy| Drama,Spanish,India,1168
500,SF_2019,2332,4.4,2023-12-22 04:32:50,Belly,1998,Crime| Drama,Italian,Uk,42178
501,SF_153,1179,3.0,2024-11-30 04:32:50,"Grifters, The",1990,Crime| Drama,Spanish,Italy,23398
502,SF_4566,1888,2.3,2024-09-04 04:32:50,Hope Floats,1998,Comedy| Drama,English,Usa,75847
503,SF_1187,3254,3.0,2024-06-29 04:32:50,Wayne's World 2,1993,Comedy,Italian,Usa,15459
504,SF_3928,338,1.7,2024-05-15 04:32:50,Virtuosity,1995,Sci-Fi| Thriller,German,Usa,73889
505,SF_16,3787,2.4,2024-02-08 04:32:50,Shower (Xizhao),1999,Comedy,German,Uk,55769
509,SF_3479,2360,4.6,2024-10-02 04:32:50,"Celebration, The (Festen)",1998,Drama,Spanish,Usa,38110
510,SF_4768,1309,1.1,2024-07-31 04:32:50,Parallel Sons,1995,Drama,German,Uk,61004
513,SF_4990,32,3.0,2024-09-27 04:32:50,Twelve Monkeys,1995,Drama,Italian,France,1838
520,SF_3370,3441,3.3,2024-05-04 04:32:50,Red Dawn,1984,Action| War,Spanish,India,75667
521,SF_1845,2379,4.7,2024-09-28 04:32:50,Police Academy 2: Their First Assignment,1985,Comedy,English,Italy,72324
522,SF_4165,2800,2.6,2024-06-27 04:32:50,Little Nemo: Adventures in Slumberland,1992,Animation| Children's,German,Italy,85418
524,SF_3056,1064,4.6,2024-01-19 04:32:50,Aladdin and the King of Thieves,1996,Animation| Children's| Comedy,French,Italy,30581
525,SF_1404,359,2.9,2024-04-28 04:32:50,I Like It Like That,1994,Comedy| Drama,Italian,Usa,7886
526,SF_3903,1991,3.9,2024-10-12 04:32:50,Child's Play,1988,Horror,French,France,35161
527,SF_2655,3166,1.8,2023-12-23 04:32:50,Brenda Starr,1989,Adventure,French,Usa,72758
528,SF_4929,3855,4.4,2024-04-25 04:32:50,"Affair of Love, An (Une Liaison Pornographique)",1999,Drama,Italian,Usa,23871
529,SF_1378,2083,5.0,2024-11-07 04:32:50,"Muppet Christmas Carol, The",1992,Children's| Musical,German,France,62142
531,SF_402,3866,1.6,2024-06-28 04:32:50,Sunset Strip,2000,Comedy,English,Usa,56305
532,SF_331,1599,3.3,2024-05-02 04:32:50,Steel,1997,Action,French,Canada,17807
533,SF_1978,2970,3.3,2024-09-03 04:32:50,Fitzcarraldo,1982,Adventure| Drama,English,Usa,81857
534,SF_3037,276,4.3,2024-02-21 04:32:50,Milk Money,1994,Comedy| Romance,Italian,Canada,29952
537,SF_2238,1872,3.1,2024-09-17 04:32:50,Go Now,1995,Drama,English,Canada,77147
538,SF_5677,3824,4.1,2024-09-07 04:32:50,Autumn in New York,2000,Drama,Spanish,France,9245
539,SF_2339,399,1.8,2024-06-03 04:32:50,Girl in the Cadillac,1995,Drama,French,Italy,87192
540,SF_1449,738,1.6,2024-08-02 04:32:50,"Garcu, Le",1995,Drama,Spanish,Italy,88791
541,SF_2485,3625,4.5,2024-11-02 04:32:50,Better Living Through Circuitry,1999,Documentary,English,India,76698
542,SF_143,1671,3.4,2024-10-24 04:32:50,Deceiver,1997,Crime,German,Canada,54383
543,SF_5032,3484,4.2,2023-12-30 04:32:50,"Skulls, The",2000,Thriller,French,Canada,44076
544,SF_4786,3699,2.1,2024-10-05 04:32:50,Starman,1984,Adventure| Drama,French,Canada,51449
545,SF_1112,619,1.8,2024-03-21 04:32:50,Ed,1996,Comedy,French,Usa,72116
546,SF_5991,11,1.2,2023-12-23 04:32:50,"American President, The",1995,Comedy| Drama,French,France,79317
547,SF_5489,1989,3.3,2024-11-04 04:32:50,Prom Night III: The Last Kiss,1989,Horror,French,Canada,35880
549,SF_4061,1845,3.3,2024-01-20 04:32:50,Zero Effect,1998,Comedy| Thriller,Spanish,India,3427
551,SF_4659,3530,1.9,2024-07-05 04:32:50,Smoking/No Smoking,1993,Comedy,German,India,39301
553,SF_4820,3952,3.0,2024-01-08 04:32:50,"Contender, The",2000,Drama,English,Usa,27408
555,SF_3524,1307,4.4,2024-05-31 04:32:50,When Harry Met Sally...,1989,Comedy| Romance,French,Usa,46433
557,SF_1496,1709,1.3,2024-12-10 04:32:50,Legal Deceit,1997,Thriller,English,India,98021
558,SF_2834,424,2.9,2024-03-11 04:32:50,Blue Chips,1994,Drama,Italian,Italy,13481
559,SF_4900,706,4.6,2024-07-26 04:32:50,Sunset Park,1996,Drama,German,Canada,46634
561,SF_104,872,1.4,2024-07-31 04:32:50,Aiqing wansui,1994,Drama,German,France,73150
562,SF_5953,3576,2.3,2024-03-04 04:32:50,"Hidden, The",1987,Action| Horror| Sci-Fi,Italian,Uk,50897
564,SF_4774,2469,2.7,2024-05-28 04:32:50,Peggy Sue Got Married,1986,Comedy| Romance,Italian,France,10440
565,SF_5970,2572,1.6,2024-11-28 04:32:50,10 Things I Hate About You,1999,Comedy| Romance,French,Usa,48787
566,SF_1042,1479,4.3,2024-06-24 04:32:50,"Saint, The",1997,Action| Romance| Thriller,English,Usa,32267
568,SF_1149,2151,2.2,2024-01-09 04:32:50,"Gods Must Be Crazy II, The",1989,Comedy,Spanish,India,43037
569,SF_1671,3291,4.0,2024-02-05 04:32:50,Trois,2000,Thriller,German,India,40896
570,SF_5685,2708,4.5,2024-07-30 04:32:50,"Autumn Tale, An (Conte d'automne)",1998,Romance,French,France,85333
571,SF_629,2134,1.6,2024-10-25 04:32:50,Weird Science,1985,Comedy,Spanish,India,77188
572,SF_678,3044,2.4,2024-11-05 04:32:50,Dead Again,1991,Mystery| Romance| Thriller,English,France,14868
574,SF_3496,3728,3.3,2024-04-17 04:32:50,One False Move,1991,Thriller,French,Usa,47212
575,SF_1261,33,4.0,2024-09-18 04:32:50,Wings of Courage,1995,Adventure| Romance,English,Italy,94496
576,SF_1393,242,3.4,2024-03-31 04:32:50,Farinelli: il castrato,1994,Drama,Spanish,Uk,31093
578,SF_1951,519,2.0,2024-09-08 04:32:50,Robocop 3,1993,Sci-Fi| Thriller,English,Usa,14829
579,SF_481,1112,2.4,2024-07-27 04:32:50,Palookaville,1996,Action| Drama,Spanish,Italy,63272
580,SF_3766,248,4.0,2024-02-25 04:32:50,Houseguest,1994,Comedy,German,Canada,24450
581,SF_5094,748,3.2,2024-06-19 04:32:50,"Arrival, The",1996,Action| Sci-Fi| Thriller,Spanish,Canada,24576
582,SF_4988,3078,3.8,2024-01-12 04:32:50,Liberty Heights,1999,Drama,French,India,40472
583,SF_2517,3113,1.0,2024-11-08 04:32:50,End of Days,1999,Action| Thriller,Spanish,Italy,91477
585,SF_1190,2145,1.2,2024-11-13 04:32:50,Pretty in Pink,1986,Comedy| Drama,Italian,France,94963
587,SF_1219,1845,1.8,2024-05-09 04:32:50,Zero Effect,1998,Comedy| Thriller,Spanish,India,3427
588,SF_793,2746,2.8,2023-12-22 04:32:50,Little Shop of Horrors,1986,Comedy| Horror| Musical,French,Usa,80768
589,SF_1180,2260,2.3,2024-09-24 04:32:50,Wisdom,1986,Action| Crime,French,Usa,95578
590,SF_3369,491,1.3,2024-03-13 04:32:50,"Man Without a Face, The",1993,Drama,German,Usa,1228
591,SF_25,187,1.1,2024-02-26 04:32:50,Party Girl,1995,Comedy,German,India,59835
592,SF_3791,1407,1.0,2024-11-27 04:32:50,Scream,1996,Horror| Thriller,Spanish,India,6726
594,SF_2545,331,2.9,2024-04-13 04:32:50,Tom & Viv,1994,Drama,German,Canada,17297
596,SF_1575,329,3.5,2024-12-08 04:32:50,Star Trek: Generations,1994,Action| Adventure| Sci-Fi,German,India,52595
597,SF_3970,3839,2.6,2024-04-26 04:32:50,Phantasm IV: Oblivion,1998,Horror,English,India,91340
600,SF_1576,1834,4.2,2024-05-04 04:32:50,"Spanish Prisoner, The",1997,Drama,Italian,India,89327
601,SF_1942,1233,2.0,2023-12-13 04:32:50,"Boat, The (Das Boot)",1981,Action| Drama,Spanish,France,54966
602,SF_4666,287,2.3,2024-02-27 04:32:50,Nina Takes a Lover,1994,Comedy| Romance,Spanish,Uk,53849
604,SF_4222,2844,1.6,2024-07-01 04:32:50,"Minus Man, The",1999,Drama,Italian,Uk,41237
605,SF_127,3613,3.5,2024-01-19 04:32:50,Things Change,1988,Comedy,Italian,Uk,59387
606,SF_5152,2493,1.4,2024-09-02 04:32:50,"Harmonists, The",1997,Drama,French,France,65671
607,SF_5347,610,4.7,2024-05-28 04:32:50,Heavy Metal,1981,Action| Adventure| Animation| Horror| Sci-Fi,Italian,Italy,10170
608,SF_2707,1894,3.8,2024-01-20 04:32:50,Six Days Seven Nights,1998,Adventure| Comedy| Romance,German,Italy,69761
609,SF_4520,3744,4.3,2024-02-21 04:32:50,Shaft,2000,Action| Crime,English,Uk,48372
611,SF_5460,3098,4.1,2024-08-29 04:32:50,"Natural, The",1984,Drama,Spanish,Italy,14951
612,SF_6002,147,2.6,2024-06-25 04:32:50,"Basketball Diaries, The",1995,Drama,Spanish,France,31844
613,SF_5442,32,3.1,2024-03-01 04:32:50,Twelve Monkeys,1995,Drama,Italian,France,1838
614,SF_3995,1905,1.4,2024-03-20 04:32:50,Marie Baie Des Anges,1997,Drama,Spanish,Usa,98506
615,SF_4613,3720,4.6,2024-10-05 04:32:50,Sunshine,1999,Drama,German,France,73857
616,SF_1378,1595,2.2,2024-06-15 04:32:50,Free Willy 3: The Rescue,1997,Adventure| Children's| Drama,German,Italy,53429
